1813 1.9161 5.7929 6.7968 7.5933 11.6065 13.6133 14.9968 14.5065 12.5067 8.0968 4.3000 2.8129
1814 -2.9097 1.4107 2.8871 9.6033 9.2000 12.2067 16.0032 14.7097 12.8100 8.1097 4.7000 4.3000
1815 0.2935 6.5071 7.3258 8.1000 12.6097 14.3067 14.9097 15.3000 13.4067 10.3032 3.3967 2.3065
1816 2.7161 2.1172 3.9000 6.6000 9.9065 12.8100 13.4000 13.9065 11.8200 10.3000 3.9033 3.0839
1817 4.4903 6.3964 5.5226 7.5967 8.7097 15.1133 14.1032 13.6097 13.2000 6.4000 9.1067 2.4871
1818 4.4097 2.7143 4.5194 6.9100 11.3065 16.4033 18.2032 15.3065 13.2967 12.0000 9.4967 3.6194
1819 4.3968 4.3286 6.7968 8.6033 11.5000 13.4033 16.3968 17.4129 13.4000 9.1032 4.0933 1.3839
1820 -0.2839 3.1966 4.6903 8.9067 11.4097 13.5933 15.7032 14.7097 12.3033 8.0968 5.6100 4.7161
1821 3.6323 2.0607 5.7258 9.5033 9.4032 12.3067 14.7968 16.4065 14.9067 10.4000 8.6067 6.4161
1822 4.6871 6.3429 7.7903 8.3100 12.7065 17.1067 15.6000 15.2032 12.4067 10.7000 8.2033 1.6032
1823 -0.1065 3.0571 5.0161 6.7033 12.2097 12.3033 14.1129 14.4032 12.5100 8.4000 7.1133 4.8194
1824 4.2903 4.7138 4.6000 7.4067 10.7000 13.4033 15.9935 15.1097 13.7033 9.5097 7.2067 5.0935
1825 3.7839 3.9179 5.0129 9.1133 11.6161 14.1133 17.2032 16.3032 15.1000 10.8032 5.2100 4.6000
1826 0.4097 6.4107 6.3129 8.8033 11.2032 17.3100 17.9000 17.6065 13.6000 11.1129 4.4100 5.7968
1827 1.7194 0.7143 5.9000 8.9167 11.9032 14.1567 16.5129 14.8032 13.7133 11.4097 6.9133 6.8839
1828 5.1097 5.2103 6.6097 8.3133 12.4000 15.4067 16.0032 15.2968 14.3000 10.2097 7.3967 7.4258
1829 0.3032 4.3107 4.3161 6.7033 12.5065 14.9200 15.1097 14.2935 11.3000 8.3065 4.5033 1.4097
1830 -0.2032 2.2071 7.7258 8.9100 12.0032 12.7100 16.1968 13.7065 11.9033 10.4097 6.9000 1.8032
1831 1.6065 4.7857 7.2226 9.2033 11.5065 15.4000 16.7000 16.9032 13.7067 12.7000 5.6033 5.7839
1832 3.1032 3.4069 5.8129 8.6033 10.9000 15.2000 15.9129 15.4129 13.5933 10.7032 5.8933 5.2194
1833 1.2000 5.6000 3.9161 7.6967 15.1000 14.6033 15.8000 14.3000 12.1100 10.1032 6.6000 6.8774
1834 7.0871 5.5964 7.0935 7.6933 13.0129 15.4133 16.8968 16.1968 13.8033 10.6129 6.7033 5.6129
1835 2.9000 5.7214 5.7903 8.6033 11.3065 15.0033 16.4097 16.9097 13.4067 8.9065 6.6033 3.0871
1836 3.6839 3.5207 5.8226 7.1967 11.1032 15.3000 15.4065 14.5903 11.6933 8.5968 5.3100 4.1032
1837 2.7032 4.7107 2.2903 4.7067 9.9032 15.5100 16.9129 15.7032 12.5067 10.5000 5.2033 5.3032
1838 -1.4968 0.4036 4.9161 6.1033 10.4968 14.4067 15.6065 15.1065 12.7100 9.7968 4.6033 4.0226
1839 2.7903 4.1036 4.1871 6.4067 10.2065 14.3000 14.9000 14.6097 12.4033 9.3097 7.3033 3.6903
1840 4.1097 3.6000 3.8129 9.7067 11.4032 14.0967 13.8032 15.9065 11.1067 7.5065 5.8200 1.2871
1841 1.1065 2.4107 7.5194 7.7967 12.7000 12.9033 13.8000 14.6000 13.4000 8.7129 5.2033 4.4129
1842 0.5935 4.2036 6.4161 7.7933 11.4065 15.6067 14.5000 17.1000 13.2000 7.2065 5.5033 7.2161
1843 4.0000 1.9143 5.6194 8.5033 10.4000 12.8133 14.8097 15.3065 14.4067 7.9000 5.7033 7.4065
1844 3.8129 1.6034 4.6968 9.8033 10.8032 14.7033 15.3968 13.5032 13.3033 9.2065 5.8967 0.3935
1845 3.2065 0.9000 2.0000 8.6033 9.5065 14.9100 14.3000 13.5065 11.4067 9.4968 6.7033 4.6161
1846 6.3032 6.3893 6.1194 7.7967 12.3032 18.1967 16.5097 16.6097 14.6933 9.5032 6.9133 0.4935
1847 2.1968 2.4036 5.5935 6.6100 12.3065 13.9100 17.5000 15.2097 11.5100 10.7000 7.9067 4.8290
1848 1.3258 6.1207 5.9097 8.2100 13.9129 14.5067 15.6065 13.6097 12.8133 9.7065 5.8100 5.5903
1849 3.9161 5.6893 6.0968 6.4100 12.1032 13.9100 15.4097 15.6065 13.3000 9.2032 6.6033 3.4226
1850 0.7129 6.3929 4.7129 9.0033 10.1129 15.4000 16.1935 14.5000 12.2967 7.9097 7.3967 4.6065
1851 5.6000 4.7143 5.8161 7.3933 10.4065 14.3133 14.6032 15.5065 12.6967 10.8032 3.1033 4.8097
1852 4.9161 4.7103 5.1871 8.1967 10.6097 13.2033 18.7194 15.7968 12.9033 7.8129 7.9133 7.6871
1853 5.1290 0.6143 3.3548 7.5500 10.8806 14.2900 14.8742 14.7355 12.3467 10.1452 5.1900 1.2935
1854 3.6161 4.2893 6.7452 9.1833 10.2677 13.2400 15.4194 15.2129 14.4233 9.3839 4.9367 5.1129
1855 2.4161 -1.6893 3.2839 7.0500 8.7677 13.2633 16.8032 15.6613 13.1833 9.7161 5.2900 2.3903
1856 3.7194 5.2793 4.3871 8.0533 9.3516 13.5333 15.2645 16.9129 12.5267 10.7258 4.7967 4.4387
1857 2.5935 4.3286 5.3452 7.5000 11.3032 15.8067 16.4129 17.4355 14.5000 11.3161 7.1767 7.2677
1858 3.4161 1.8250 4.8516 7.7400 10.7677 16.7567 14.8032 15.8065 14.7400 9.5548 4.2767 4.7677
1859 4.9290 5.6536 7.2710 7.5067 11.6742 14.7533 18.2871 16.1645 12.9133 9.6484 4.8300 1.6194
1860 3.5387 1.6966 4.6677 5.9167 11.4677 12.3333 14.5226 13.6194 11.2133 9.8387 4.4767 1.5129
1861 1.7387 4.9214 6.3290 7.5300 10.3903 14.7767 14.9839 15.9161 13.1033 11.8355 4.1667 3.9258
1862 3.9258 5.1464 5.4613 8.7633 12.2871 12.6767 14.1613 14.5677 13.0400 10.2516 3.1667 6.5065
1863 4.9290 5.8250 6.5452 8.8367 10.6032 13.6400 15.2355 15.5097 11.6067 9.8516 7.2700 6.2839
1864 2.3903 2.3310 4.6742 8.8467 12.4355 13.5533 15.5419 14.2323 13.3100 9.8097 5.4600 3.6806
1865 2.1226 2.2821 2.8710 10.6267 12.6484 15.6367 16.6000 15.0968 16.2967 9.6581 6.7100 5.8226
1866 5.7742 4.4214 4.7968 8.5800 10.0355 15.4900 15.5387 14.6742 12.8467 10.7258 6.8767 6.1484
1867 1.2258 6.9321 3.1484 9.3100 11.4387 14.0900 14.9387 16.3452 13.6267 9.2871 4.7900 3.4290
1868 3.8548 6.2759 6.8000 8.7233 13.4613 15.4667 18.2581 16.7839 14.2533 8.4000 4.9400 7.1871
1869 5.6226 7.4857 3.7677 10.1400 9.5581 13.1900 17.2710 15.4839 14.3500 9.7452 5.7800 2.8806
1870 3.3290 2.8321 4.6774 9.2133 11.6903 15.1767 17.4871 15.6871 12.8567 9.4871 4.6967 0.6161
1871 0.5355 6.1000 7.3226 8.7267 11.2710 12.8000 15.1871 17.1710 12.7133 9.8161 3.3767 3.5710
1872 5.0387 6.9069 6.8032 8.1867 9.6968 14.1033 17.0613 15.3484 13.1667 8.3871 7.0367 5.3290
1873 5.2097 1.7750 5.3645 7.7333 9.8548 14.1600 16.2065 15.3806 11.7533 8.6194 6.3167 5.3097
1874 5.5065 3.8714 6.7323 9.8100 10.0355 13.8567 17.3419 15.1097 13.5967 10.4290 5.6100 -0.1935
1875 6.4226 2.3107 5.0871 8.6367 12.2806 14.1633 14.8355 16.1129 14.9367 8.9161 5.3767 4.1903
1876 3.1968 4.8310 4.5484 7.8567 9.5677 14.2800 17.2000 16.5129 12.6800 11.2806 6.1400 6.0065
1877 5.4613 6.1893 4.8774 7.0200 9.1226 15.1700 14.7000 15.2000 11.2333 9.3323 7.0500 4.6581
1878 4.6000 5.6000 5.4000 8.9067 11.7968 15.1033 16.6129 16.2065 13.3133 10.1903 3.5100 -0.3032
1879 -0.7129 3.1071 4.7065 5.6867 8.8935 12.9000 13.5968 14.5032 12.5933 8.8935 4.1033 0.7000
1880 0.8935 5.7931 6.2065 7.9133 10.4000 13.8000 15.4903 16.3903 14.5867 7.1000 5.4000 5.0903
1881 -1.5065 3.1929 5.3000 7.3000 11.8065 13.7033 16.1968 13.8935 12.7067 7.3097 8.8867 3.9065
1882 5.1903 6.1071 7.3935 8.4100 11.4903 13.0933 15.1968 14.8935 12.0967 9.8968 5.6900 3.9032
1883 4.6903 5.8893 1.9097 8.1133 10.5935 13.8967 14.5129 15.2871 13.3100 9.6935 5.8000 4.5968
1884 6.4935 5.3000 6.5000 7.2100 11.2903 14.0933 16.2903 17.1935 14.4967 9.3806 5.3000 4.3968
1885 2.9032 5.7964 4.5000 7.6933 8.9097 13.8900 16.2871 13.5903 12.2067 7.5129 5.9133 3.7065
1886 2.0968 1.5000 4.2032 7.5933 10.3161 13.5933 15.9065 15.7968 13.6033 11.3097 6.5967 1.8935
1887 2.4000 3.8071 3.2968 6.1867 9.4000 15.2900 17.2935 15.7032 11.8133 7.1000 4.3900 2.5968
1888 3.1935 1.8000 3.0968 6.2033 10.7032 13.2033 13.6871 14.1129 12.2033 7.9000 7.6967 4.8968
1889 3.4032 2.9036 4.6871 7.1133 12.8935 15.3067 15.2935 14.7032 12.8033 8.5968 6.8933 3.2935
1890 5.7000 3.0964 6.2032 7.1100 11.6968 13.5100 14.5000 14.1000 14.6067 9.4097 5.6933 -0.8000
1891 1.3097 3.9071 3.8032 6.1967 9.5032 14.7033 15.1065 14.1032 14.2000 9.4097 5.5933 4.0968
1892 2.3065 3.5897 2.7097 7.2933 11.5935 13.4033 14.3032 15.2097 12.4033 7.1065 6.4033 1.8129
1893 2.1968 4.6857 7.2065 10.2933 13.0968 15.5900 16.4000 17.3935 12.8967 9.9065 5.1967 4.8065
1894 3.4000 5.0964 6.6935 9.6900 9.2065 13.4967 15.9065 14.1903 11.6000 9.2935 7.9000 5.1000
1895 0.2065 -1.7964 5.0903 8.2000 12.4000 14.7967 15.1968 15.7871 15.3967 7.1000 7.5067 3.8935
1896 4.8032 4.6103 6.7032 9.0900 11.8935 16.1900 16.1935 14.3032 13.0967 6.8871 4.3067 3.8935
1897 1.6000 5.8000 6.4968 7.1067 10.0032 15.1000 16.5097 16.1968 12.0967 9.8903 7.6033 4.6935
1898 6.5968 4.7893 4.2903 8.4933 10.2000 13.6000 15.3097 16.5032 15.1967 11.2935 7.2033 7.3000
1899 4.8871 5.0929 5.0903 7.7933 9.9000 15.7133 17.3065 17.7968 13.1967 8.8032 8.5033 2.1903
1900 4.4000 2.6036 3.6903 8.3000 10.2935 14.7067 17.7032 15.0968 13.5967 9.8097 7.3133 7.2032
1901 3.5000 2.3214 4.1000 8.5900 11.5000 13.8967 18.0032 15.6097 13.8933 9.6968 4.8100 3.4032
1902 4.7129 1.5071 6.7032 7.4833 8.8935 13.9033 14.6903 14.2935 12.8067 9.6000 6.7933 4.6000
1903 4.1935 7.1000 7.1065 6.4000 11.0968 13.0033 15.3065 14.2935 13.0933 10.4903 6.3933 3.2935
1904 4.0935 3.3862 4.2935 8.7000 10.8968 13.3133 17.1097 15.1097 12.5000 9.6806 5.1900 3.7065
1905 3.5871 5.2071 6.8000 7.3033 10.7935 14.7100 17.1871 14.6871 12.4033 7.0871 4.8933 4.8968
1906 5.3129 3.0893 5.0935 7.3000 10.5032 14.3133 15.8000 16.6968 13.8900 10.9000 7.2967 3.0032
1907 3.6161 2.8000 6.2968 7.5967 10.5065 12.4067 14.0968 14.3032 13.5933 9.8097 6.4967 4.6161
1908 2.4968 5.2966 4.3000 5.9967 12.3968 14.3033 15.8000 14.6032 12.8933 11.8032 7.4000 3.9032
1909 3.4935 2.9000 3.7000 8.6967 10.9903 11.7967 14.6097 15.3903 11.9100 10.4097 4.7900 3.9065
1910 3.4935 5.1000 6.1065 7.3167 11.2065 14.6867 14.2000 15.2000 12.5100 10.5903 3.2033 6.4032
1911 3.7968 4.8071 5.2000 7.5067 12.9032 14.5000 18.1968 18.2032 13.9133 9.2903 6.1133 6.2065
1912 3.5935 5.3931 7.2000 8.7933 12.1032 13.8967 16.0968 12.9000 11.1033 8.1903 6.3033 6.6935
1913 4.5129 4.7964 6.1871 8.1033 11.3935 14.3033 14.5903 15.2129 14.0933 10.9065 8.4000 5.1065
1914 3.7032 6.7964 6.1065 9.8000 10.8032 14.4933 15.8032 16.1097 13.3067 10.3032 6.8067 4.6032
1915 4.0968 4.3036 5.1903 7.8967 10.8097 14.4000 14.6065 15.2935 13.4033 9.1000 2.7900 5.3000
1916 7.4935 3.8172 3.2968 8.1967 11.6065 11.8033 15.3032 16.3968 13.0067 10.5935 6.7967 1.9032
1917 1.5839 0.8964 3.2000 5.4033 12.7935 15.1967 16.1065 15.2935 14.0100 7.4968 7.8033 2.3000
1918 3.7871 6.4929 5.6871 6.7000 12.9871 13.3000 15.4097 16.0903 11.9000 9.3097 5.4900 6.9065
1919 2.8903 1.9107 3.5935 7.1000 13.4903 14.2967 13.8968 15.7000 12.6833 7.3968 3.2800 5.4903
1920 5.2000 6.0138 7.2000 8.1933 11.7839 14.4067 14.1097 13.6065 13.0000 10.4129 6.8067 4.1968
1921 7.3032 4.8179 7.4032 8.0033 11.4968 14.7167 18.4968 15.3935 14.0900 12.7968 4.6000 6.5065
1922 3.6968 4.3964 4.5968 5.4900 12.7065 13.7933 13.7065 13.6032 12.2033 8.2032 5.8933 5.8032
1923 5.6000 5.5964 6.5129 7.5900 9.1968 12.4867 17.5000 15.2032 12.5067 9.7065 3.2933 3.8065
1924 4.7032 3.3034 4.1000 6.9133 11.6000 13.8933 15.3032 14.1000 13.2933 10.1097 7.0967 6.7968
1925 5.3032 5.2179 4.8968 7.5000 11.6032 14.9933 16.7903 15.3935 11.5033 10.4065 3.6000 2.7806
1926 4.6000 6.8036 6.3000 9.3067 10.2000 13.5933 17.0968 16.2129 14.4033 8.0935 5.9000 4.1806
1927 4.5871 3.9000 7.3032 7.9000 11.2161 12.6067 15.9032 15.7032 12.5000 10.5097 6.2000 2.1065
1928 5.2129 5.7897 6.3032 8.4867 10.9000 12.9100 16.0935 15.3000 12.8033 10.1065 7.6167 3.3968
1929 1.3032 0.3929 6.1968 6.8033 11.2935 13.2933 16.0129 15.4000 15.3100 9.5968 6.6967 5.8097
1930 5.5968 2.5036 5.2968 8.2900 10.6968 15.3000 15.2000 15.7065 13.5900 10.5065 6.2000 4.2968
1931 3.2065 3.9036 4.2000 7.7100 11.4000 14.3933 15.3161 14.3968 11.5100 8.7968 7.8067 5.3065
1932 6.3032 2.8897 4.6968 6.9033 10.4968 14.1100 16.0968 17.1032 12.8933 8.8032 6.6100 5.6903
1933 2.2000 4.3036 7.2968 8.8100 12.2032 15.5900 17.7903 17.5935 14.9100 10.1129 5.5700 1.5903
1934 4.0935 3.8036 4.7935 8.0100 11.3032 14.9000 18.1903 15.4032 14.5933 10.6032 6.0967 8.0935
1935 4.5097 5.7964 6.6000 8.1867 9.9032 15.1000 17.1000 16.6129 13.5933 9.5032 6.8933 2.7935
1936 3.7097 2.5966 7.1032 6.3000 11.4871 14.7000 15.3032 16.0935 14.4033 9.3903 5.5000 5.2968
1937 5.2161 5.6071 3.6065 9.2000 12.1871 14.1067 16.1097 16.9032 13.4100 10.4129 5.1033 2.9903
1938 5.6903 5.0964 9.0903 7.5933 10.7097 14.4000 15.2065 16.3097 13.7933 10.4968 9.3900 4.3903
1939 4.1968 5.5929 5.7968 8.7933 11.4065 14.2000 15.4935 16.4097 14.2000 8.1839 8.6833 3.2000
1940 -1.3968 2.6069 5.9935 8.6967 12.5129 16.4100 15.1000 15.6032 12.8100 9.6000 6.9133 3.8032
1941 0.5032 3.4893 5.0968 6.3900 9.4097 15.0933 17.2935 14.7032 14.4933 10.4065 6.5867 5.5968
1942 0.9065 0.1071 5.2032 9.2033 11.0968 14.3900 15.4903 16.5871 13.6067 10.4097 4.9067 6.7032
1943 4.9000 6.1250 6.5032 10.4967 11.7968 14.3900 16.4000 16.0968 13.3033 10.6065 6.3067 3.5032
1944 5.8065 3.6000 5.1968 10.1933 11.4065 13.4867 16.4968 16.9935 12.5033 9.2968 6.2000 3.6129
1945 0.4032 7.1000 7.9032 10.1033 12.2032 14.5933 16.7129 15.9000 14.4000 11.9065 7.2033 4.8903
1946 2.6871 5.8964 5.0968 9.9067 10.6968 13.1033 16.3000 14.6935 13.9967 9.7968 8.0900 3.1000
1947 2.2000 -1.9000 3.6097 8.6000 13.4839 15.5000 16.9903 18.5903 14.9033 10.6000 7.1900 5.1129
1948 5.4097 4.7034 8.3097 9.0067 11.4161 13.5000 15.7968 15.1000 13.7967 10.1065 7.2933 5.7097
1949 5.4935 5.7036 5.1065 9.9933 11.1968 15.3033 17.3968 16.8000 16.3000 11.7000 6.6000 5.8129
1950 4.2000 5.3107 7.3903 7.5967 11.3000 16.2067 15.8935 15.5968 12.9100 9.6097 5.6900 1.1968
1951 3.8968 3.6964 4.1000 6.7767 10.1129 14.0067 16.3129 14.8032 14.0967 9.3968 8.5033 5.4935
1952 2.7000 3.4069 6.5903 9.5900 13.4032 14.3933 16.8065 15.8000 10.6967 8.7968 4.1933 2.7968
1953 3.2968 4.3071 5.6032 7.3133 12.6032 14.3933 15.5065 16.1968 13.8067 9.7129 8.5100 6.9129
1954 2.9032 2.5964 5.8065 7.6000 11.2097 13.3967 14.2000 14.6129 12.7100 11.8968 6.8933 6.8032
1955 2.6097 1.1929 3.2097 9.3067 9.6935 13.7967 17.7065 18.0903 14.1933 9.1935 7.0067 5.4000
1956 3.6161 -0.2000 6.2129 6.9100 11.6935 13.1067 15.8065 13.4968 14.2967 9.3968 6.0000 5.6903
1957 5.4903 5.3071 9.1968 8.9000 10.3000 15.1967 16.2935 15.3903 12.5133 10.7935 6.4033 4.5000
1958 3.3968 4.7071 3.6935 7.4000 11.0935 14.0967 15.9161 15.7968 15.0933 10.8032 6.3900 4.7032
1959 1.6000 4.4036 7.2968 9.4067 12.7968 15.1967 17.3000 17.1935 14.9033 12.6000 7.1067 5.9968
1960 3.7968 4.1069 6.4032 8.9033 12.7935 16.1033 15.0903 15.0065 13.0967 10.2968 7.2967 3.8968
1961 3.9097 6.8929 8.2032 10.0133 11.0000 14.4000 15.2065 15.4097 15.2000 10.9032 6.0033 2.2032
1962 4.3000 4.4000 2.8000 7.6933 10.2968 13.7033 15.0968 14.5000 12.5900 10.4065 5.4967 1.8000
1963 -2.1065 -0.7107 5.9935 8.6900 10.5968 14.8900 15.1935 14.3032 12.9100 11.1129 8.2033 2.6032
1964 3.4065 4.4931 4.2871 8.7100 13.2968 13.8033 16.1097 15.5032 14.1067 8.9032 7.4033 3.5968
1965 3.2935 3.0929 5.2000 8.0100 11.6968 14.6933 13.9968 14.9000 12.2967 11.0032 4.4933 4.6968
1966 2.8968 5.7000 6.4935 7.1967 11.0032 15.4033 15.0032 14.7032 13.8067 10.0968 5.5933 5.4935
1967 4.4968 5.4143 7.0000 7.6967 10.4097 13.9933 16.7000 15.7065 13.5000 10.8000 5.4033 4.1968
1968 4.3968 1.9034 6.2935 8.0967 9.7903 14.8133 14.9968 15.4000 13.9000 12.5000 6.5000 3.0000
1969 5.5000 1.0071 3.2968 7.4000 11.2065 13.8967 16.8097 16.4065 13.9000 13.0032 5.3967 3.2935
1970 3.6935 2.8964 3.7032 6.7033 13.0065 16.3967 15.2097 16.0000 14.4033 10.7032 7.8000 4.3000
1971 4.5000 4.4964 4.9000 7.9000 11.6000 12.3967 16.8935 15.5935 14.0000 11.3000 6.0000 6.6065
1972 3.9032 4.2966 6.5000 8.2100 10.5000 11.8033 15.6032 15.0968 11.6933 10.5935 6.3100 5.7935
1973 4.5000 4.3107 6.1968 7.0000 11.3903 14.7967 15.6000 16.4935 14.3000 8.9968 6.0000 4.9032
1974 5.9097 5.4143 5.7516 8.2033 11.0097 13.9000 15.1968 15.1839 12.1167 7.8419 6.8400 8.0903
1975 6.8290 4.3821 4.8387 8.3333 9.8613 14.7433 17.4194 18.6548 13.5100 9.8806 6.2700 5.2581
1976 5.9097 4.4828 4.8258 8.1033 12.0677 17.0167 18.6839 17.6452 13.3733 10.6032 6.2667 2.0161
1977 2.7839 5.1679 6.8742 7.2300 10.5935 12.2233 15.9000 15.2258 13.2933 11.7516 6.5833 6.0871
1978 3.3677 2.7750 6.7097 6.5000 11.6871 13.6633 14.8484 15.0387 14.2433 11.8871 8.4800 3.9452
1979 -0.3710 1.2071 4.6968 7.7567 9.9645 13.9400 16.1742 14.9129 13.4633 11.3323 6.7967 5.8226
1980 2.3194 5.7345 4.7484 8.8433 11.1968 13.7500 14.6516 15.9290 14.7233 9.0452 6.6400 5.6097
1981 4.8968 2.9714 7.9032 7.7633 11.2097 13.1800 15.5323 16.2194 14.5067 8.5548 7.8300 0.2968
1982 2.6387 4.7857 6.0710 8.5767 11.5806 15.5467 16.4742 15.6677 14.1567 10.0516 7.9600 4.3839
1983 6.6935 1.6750 6.3774 6.7900 10.3387 14.4167 19.4742 17.3419 13.6833 10.4581 7.5233 5.5742
1984 3.8484 3.3379 4.7032 8.0867 9.9355 14.4600 16.8935 17.6290 13.6567 11.1129 7.9533 5.2484
1985 0.8452 2.0929 4.6516 8.3000 10.9065 12.6733 16.1710 14.6290 14.6467 10.9774 4.0633 6.3065
1986 3.4806 -1.0786 4.9452 5.7633 11.0581 14.7667 15.8645 13.6968 11.3100 10.9839 7.7800 6.2452
1987 0.8129 3.5571 4.0806 10.3000 10.1258 12.8267 15.9032 15.6032 13.5500 9.7065 6.5233 5.5968
1988 5.2774 4.8724 6.4097 8.1833 11.9387 14.3600 14.7065 15.2129 13.2400 10.4323 5.2100 7.4774
1989 6.1323 5.8964 7.4742 6.6100 12.9839 14.5867 18.2258 16.5742 14.6600 11.6710 6.1867 4.8710
1990 6.5097 7.2821 8.2742 7.9967 12.6387 13.6100 16.9194 17.9903 13.2200 11.8581 6.9033 4.3032
1991 3.2645 1.5429 7.8548 7.9333 10.7548 12.0667 17.2903 17.1323 14.6900 10.1935 6.7833 4.6581
1992 3.6581 5.3897 7.4903 8.7267 13.6419 15.7467 16.1903 15.3032 13.3533 7.8355 7.4133 3.5645
